dong,timestamp,pred_p10,pred_p50,pred_p90,actual,abs_error
가산동,2025-10-01,1172.4107666015625,1169.2305908203125,1178.800048828125,1654.065972,484.8353811796876
가산동,2025-11-01,1216.5994873046875,1212.598876953125,1223.7769775390625,1705.957652,493.35877504687505
가산동,2025-12-01,1212.1881103515625,1207.2589111328125,1219.6571044921875,1506.09334,298.8344288671874
가양동,2024-01-01,1359.0559616875,1352.131157,1369.9359665703125,1370.743302,18.612145000000055
가양동,2024-02-01,1354.411222529948,1347.372404170573,1361.667326045573,1401.303058,53.930653829427
가양동,2024-03-01,1368.332645481771,1363.720584934896,1374.616581028646,1442.917854,79.19726906510414
가양동,2024-04-01,1388.2904453867188,1385.4911289804688,1396.0194492929688,1473.157825,87.66669601953117
가양동,2024-05-01,1440.1731720494793,1436.2521515416668,1449.9445343541668,1527.547575,91.29542345833329
가양동,2024-06-01,1418.9536037903647,1416.9536037903647,1428.6935940247397,1603.249643,186.2960392096354
가양동,2024-07-01,1380.7202415859374,1378.9903831875,1390.759182015625,1566.832797,187.84241381250013
가양동,2024-08-01,1339.3328266471353,1340.2843647330728,1350.3401508658853,1530.407614,190.12324926692713
가양동,2024-09-01,1378.0546646380208,1377.6153335833333,1389.6305923723958,1498.89207,121.27673641666684
가양동,2024-10-01,1259.8972301679687,1259.0470104414062,1268.4995250898437,1506.263154,247.21614355859379
가양동,2024-11-01,1265.2761726510416,1261.0691414010416,1272.8705330026041,1581.085986,320.0168445989584
가양동,2024-12-01,1200.015588766927,1195.717493063802,1208.192102438802,1591.55761,395.840116936198
가양동,2025-01-01,1138.623779296875,1135.5277099609375,1148.58203125,1643.44917,507.9214600390626
가양동,2025-02-01,1005.90869140625,1002.4146728515625,1015.2620849609375,1848.302187,845.8875141484375
가양동,2025-03-01,1156.474609375,1151.72705078125,1162.4588623046875,1787.449125,635.7220742187501
가양동,2025-04-01,1255.2403564453125,1251.7109375,1263.5130615234375,1463.368975,211.6580375000001
가양동,2025-05-01,1339.4586181640625,1334.172119140625,1348.3040771484375,1588.395326,254.22320685937507
가양동,2025-06-01,1323.39013671875,1319.945556640625,1330.305419921875,1667.883046,347.9374893593749
가양동,2025-07-01,1255.3074951171875,1254.24609375,1262.210693359375,1632.842055,378.5959612500001
가양동,2025-08-01,1123.00048828125,1123.0313720703125,1133.363525390625,1456.397904,333.3665319296874
가양동,2025-09-01,1233.0537109375,1231.5201416015625,1241.578369140625,1634.041752,402.5216103984376
가양동,2025-10-01,1173.038330078125,1169.862060546875,1179.4180908203125,1654.065972,484.2039114531251
가양동,2025-11-01,1216.76220703125,1212.7593994140625,1223.949462890625,1705.957652,493.19825258593755
가양동,2025-12-01,1212.6334228515625,1207.6954345703125,1220.112548828125,1506.09334,298.3979054296874
갈월동,2024-01-01,1355.8274460625,1352.131157,1361.112846453125,1370.743302,18.612145000000055
갈월동,2024-02-01,1289.8543987994792,1287.2855511432292,1297.5812054401042,1401.303058,114.01750685677075
갈월동,2024-03-01,1310.332889622396,1309.559696263021,1315.726200169271,1442.917854,133.35815773697914
갈월동,2024-04-01,1331.3356724375,1327.7194615,1335.939432203125,1473.157825,145.43836349999992
갈월동,2024-05-01,1382.4236603307293,1375.9044952916668,1389.8787384557293,1527.547575,151.6430797083333
갈월동,2024-06-01,1383.2710476380207,1377.6982937317707,1392.6237087708332,1603.249643,225.5513492682294
갈월동,2024-07-01,1328.346096078125,1324.5254173671874,1337.208400765625,1566.832797,242.30737963281263
갈월동,2024-08-01,1272.1829853385416,1271.8402119010416,1282.644777330729,1530.407614,258.5674020989584
갈월동,2024-09-01,1293.4488296770833,1293.5544204973958,1304.2636490130208,1498.89207,205.33764950260434
갈월동,2024-10-01,1179.8795910078125,1180.34968378125,1189.245924015625,1506.263154,325.91347021875004
갈월동,2024-11-01,1221.3479499947916,1218.0526619088541,1228.4731941354166,1581.085986,363.0333240911459
갈월동,2024-12-01,1108.1476078098958,1102.8541507786458,1115.2741947239583,1591.55761,488.70345922135425
갈월동,2025-01-01,1043.10400390625,1040.3802490234375,1048.1669921875,1643.44917,603.0689209765626
갈월동,2025-02-01,958.645751953125,956.8444213867188,960.8450317382812,1848.302187,891.4577656132813
갈월동,2025-03-01,1030.0445556640625,1026.5653076171875,1031.593994140625,1787.449125,760.8838173828126
갈월동,2025-04-01,1156.0030517578125,1154.4005126953125,1158.911376953125,1463.368975,308.9684623046876
갈월동,2025-05-01,1268.5018310546875,1265.1439208984375,1273.1575927734375,1588.395326,323.25140510156257
갈월동,2025-06-01,1263.4580078125,1260.9366455078125,1267.3541259765625,1667.883046,406.9464004921874
갈월동,2025-07-01,1175.1934814453125,1174.6749267578125,1179.8651123046875,1632.842055,458.1671282421876
갈월동,2025-08-01,1013.9768676757812,1013.9076538085938,1019.9544677734375,1456.397904,442.4902501914062
갈월동,2025-09-01,1076.5323486328125,1073.3909912109375,1082.3287353515625,1634.041752,560.6507607890626
갈월동,2025-10-01,1061.987548828125,1058.50830078125,1066.753173828125,1654.065972,595.5576712187501
갈월동,2025-11-01,1151.391845703125,1148.042236328125,1155.5255126953125,1705.957652,557.915415671875
갈월동,2025-12-01,1097.93212890625,1093.5040283203125,1102.663330078125,1506.09334,412.5893116796874
갈현동,2024-01-01,1359.050346453125,1352.131157,1369.958549578125,1370.743302,18.612145000000055
갈현동,2024-02-01,1355.3114300494792,1348.2914105182292,1362.4867230182292,1401.303058,53.01164748177075
갈현동,2024-03-01,1368.5695839583334,1363.9357948958334,1374.839237278646,1442.917854,78.98205910416664
갈현동,2024-04-01,1388.552225171875,1385.740945875,1396.27561384375,1473.157825,87.41687912499992
갈현동,2024-05-01,1440.2834015416668,1436.3649445104168,1450.0496368932293,1527.547575,91.18263048958329
갈현동,2024-06-01,1419.074514434896,1417.0790310364584,1428.809133575521,1603.249643,186.17061196354166
갈현동,2024-07-01,1381.1150169765624,1379.378322640625,1391.148342171875,1566.832797,187.45447435937513
갈현동,2024-08-01,1339.8011494010416,1340.7342548697916,1350.7828388541666,1530.407614,189.67335913020838
갈현동,2024-09-01,1378.5062027239583,1378.0430679583333,1390.0594253802083,1498.89207,120.84900204166684
갈현동,2024-10-01,1260.5943126875,1259.7211437421875,1269.19538690625,1506.263154,246.54201025781254
갈현동,2024-11-01,1265.3004646432291,1261.1014900338541,1272.8967781197916,1581.085986,319.9844959661459
갈현동,2024-12-01,1200.5146732395833,1196.2300052708333,1208.6446781223958,1591.55761,395.32760472916675
갈현동,2025-01-01,1138.5438232421875,1135.44873046875,1148.474609375,1643.44917,508.0004395312501
갈현동,2025-02-01,1006.1333618164062,1002.6431884765625,1015.4804077148438,1848.302187,845.6589985234375
갈현동,2025-03-01,1156.4595947265625,1151.72900390625,1162.4246826171875,1787.449125,635.7201210937501
갈현동,2025-04-01,1254.7991943359375,1251.2822265625,1263.058349609375,1463.368975,212.0867484375001
갈현동,2025-05-01,1339.3819580078125,1334.10302734375,1348.2281494140625,1588.395326,254.29229865625007
갈현동,2025-06-01,1323.424560546875,1319.9822998046875,1330.344970703125,1667.883046,347.9007461953124
갈현동,2025-07-01,1255.312744140625,1254.248779296875,1262.211669921875,1632.842055,378.5932757031251
갈현동,2025-08-01,1124.7408447265625,1124.82421875,1135.0650634765625,1456.397904,331.5736852499999
갈현동,2025-09-01,1233.716796875,1232.207275390625,1242.1865234375,1634.041752,401.8344766093751
갈현동,2025-10-01,1173.1319580078125,1169.975830078125,1179.504638671875,1654.065972,484.0901419218751
갈현동,2025-11-01,1216.7313232421875,1212.7366943359375,1223.9151611328125,1705.957652,493.22095766406255
갈현동,2025-12-01,1212.4298095703125,1207.5054931640625,1219.9000244140625,1506.09334,298.5878468359374
강일동,2024-01-01,1359.05059059375,1352.131157,1369.9616013359375,1370.743302,18.612145000000055
강일동,2024-02-01,1354.8986798053386,1347.8698712115886,1362.095823360026,1401.303058,53.433186788411376
강일동,2024-03-01,1368.4950600325521,1363.8676186263021,1374.7639809309896,1442.917854,79.05023537369789
강일동,2024-04-01,1388.5367527597657,1385.7277927988282,1396.2642918222657,1473.157825,87.4300322011718
강일동,2024-05-01,1440.3983917760418,1436.4738312291668,1450.1595001744793,1527.547575,91.07374377083329
강일동,2024-06-01,1419.0869350891928,1417.0846157532553,1428.8139858704428,1603.249643,186.16502724674478
강일동,2024-07-01,1381.0625877773437,1379.3258934414062,1391.0940819179687,1566.832797,187.50690355859388
강일동,2024-08-01,1339.6322346061197,1340.5642414420572,1350.6127033561197,1530.407614,189.84337255794276
강일동,2024-09-01,1378.3410415911458,1377.8858413958333,1389.9004898333333,1498.89207,121.00622860416684
강일동,2024-10-01,1260.2563915449218,1259.3957958417968,1268.8578319746093,1506.263154,246.86735815820316
강일동,2024-11-01,1265.3619270455729,1261.1547737252604,1272.9577522408854,1581.085986,319.93121227473966
강일동,2024-12-01,1200.4502506321614,1196.1536197727864,1208.595880514974,1591.55761,395.4039902272136
강일동,2025-01-01,1138.8201904296875,1135.71533203125,1148.7738037109375,1643.44917,507.7338379687501
강일동,2025-02-01,1005.93896484375,1002.454345703125,1015.2996215820312,1848.302187,845.847841296875
강일동,2025-03-01,1156.6456298828125,1151.9012451171875,1162.610107421875,1787.449125,635.5478798828126
강일동,2025-04-01,1255.191650390625,1251.665283203125,1263.4591064453125,1463.368975,211.7036917968751
강일동,2025-05-01,1339.5538330078125,1334.268798828125,1348.4014892578125,1588.395326,254.12652717187507
강일동,2025-06-01,1323.4962158203125,1320.0479736328125,1330.4046630859375,1667.883046,347.8350723671874
강일동,2025-07-01,1255.5037841796875,1254.4344482421875,1262.3994140625,1632.842055,378.4076067578126
강일동,2025-08-01,1124.0972900390625,1124.1605224609375,1134.4163818359375,1456.397904,332.2373815390624
강일동,2025-09-01,1233.5697021484375,1232.0458984375,1242.0350341796875,1634.041752,401.9958535625001
강일동,2025-10-01,1173.076904296875,1169.904052734375,1179.45068359375,1654.065972,484.1619192656251
강일동,2025-11-01,1216.8514404296875,1212.8487548828125,1224.0390625,1705.957652,493.10889711718755
강일동,2025-12-01,1212.6463623046875,1207.708251953125,1220.1175537109375,1506.09334,298.3850880468749
개봉동,2024-01-01,1359.06328590625,1352.131157,1369.962455828125,1370.743302,18.612145000000055
개봉동,2024-02-01,1354.1735719765625,1347.12266865625,1361.4562868203125,1401.303058,54.180389343749994
개봉동,2024-03-01,1368.3931109765626,1363.7749469140626,1374.6747271875001,1442.917854,79.1429070859374
개봉동,2024-04-01,1388.3675327890626,1385.5633335703126,1396.0954380625,1473.157825,87.59449142968742
개봉동,2024-05-01,1440.3492788203125,1436.42484034375,1450.118443859375,1527.547575,91.12273465625003
개봉동,2024-06-01,1419.050873484375,1417.047455515625,1428.7890326640625,1603.249643,186.20218748437514
개봉동,2024-07-01,1380.90542225,1379.1684837734374,1390.9409447109374,1566.832797,187.66431322656263
개봉동,2024-08-01,1339.465049140625,1340.405478828125,1350.4651712109376,1530.407614,190.0021351718749
개봉동,2024-09-01,1378.20045728125,1377.7474543515625,1389.7684504453125,1498.89207,121.1446156484376
개봉동,2024-10-01,1260.0302257734375,1259.167554875,1268.6304455,1506.263154,247.09559912500004
개봉동,2024-11-01,1265.19812903125,1260.99207434375,1272.7968839140624,1581.085986,320.09391165625016
개봉동,2024-12-01,1199.705998109375,1195.4043623671876,1207.9168135390626,1591.55761,396.1532476328125
개봉동,2025-01-01,1138.449462890625,1135.3463134765625,1148.43115234375,1643.44917,508.1028565234376
개봉동,2025-02-01,1005.7352905273438,1002.2681884765625,1015.1312866210938,1848.302187,846.0339985234375
개봉동,2025-03-01,1156.0577392578125,1151.3189697265625,1162.0679931640625,1787.449125,636.1301552734376
개봉동,2025-04-01,1255.133544921875,1251.60546875,1263.4056396484375,1463.368975,211.7635062500001
개봉동,2025-05-01,1339.5367431640625,1334.2486572265625,1348.385498046875,1588.395326,254.14666877343757
개봉동,2025-06-01,1323.49560546875,1320.0460205078125,1330.4112548828125,1667.883046,347.8370254921874
개봉동,2025-07-01,1255.3809814453125,1254.3145751953125,1262.2828369140625,1632.842055,378.5274798046876
개봉동,2025-08-01,1122.990234375,1123.0238037109375,1133.3536376953125,1456.397904,333.3741002890624
개봉동,2025-09-01,1232.953369140625,1231.4144287109375,1241.4814453125,1634.041752,402.6273232890626
개봉동,2025-10-01,1172.3216552734375,1169.12646484375,1178.7547607421875,1654.065972,484.9395071562501
개봉동,2025-11-01,1216.5555419921875,1212.554443359375,1223.742431640625,1705.957652,493.40320864062505
개봉동,2025-12-01,1212.4447021484375,1207.5128173828125,1219.9329833984375,1506.09334,298.5805226171874
개포동,2024-01-01,1355.8304978203125,1352.131157,1361.12773903125,1370.743302,18.612145000000055
개포동,2024-02-01,1289.6410198932292,1287.0746136432292,1297.3822308307292,1401.303058,114.22844435677075
개포동,2024-03-01,1310.1577187239584,1309.392948216146,1315.5651894270834,1442.917854,133.52490578385414
개포동,2024-04-01,1331.235330640625,1327.6202183359376,1335.842508375,1473.157825,145.53760666406242
개포동,2024-05-01,1382.4217072057293,1375.8993683385418,1389.8824005651043,1527.547575,151.6482066614583
개포동,2024-06-01,1383.2504177552082,1377.6770534973957,1392.6055202942707,1603.249643,225.5725895026044
개포동,2024-07-01,1328.3083763515624,1324.4895286953124,1337.1770286953124,1566.832797,242.34326830468763
개포동,2024-08-01,1271.9288349479166,1271.599611315104,1282.4010029166666,1530.407614,258.8080026848959
개포동,2024-09-01,1293.0120620989583,1293.1404800677083,1303.8307876848958,1498.89207,205.75158993229184
개포동,2024-10-01,1179.9835949140625,1180.4621105390625,1189.3612804609375,1506.263154,325.80104346093754
개포동,2024-11-01,1221.3866462838541,1218.0895271432291,1228.5261726510416,1581.085986,362.9964588567709
개포동,2024-12-01,1108.0213871067708,1102.7223148411458,1115.1686039036458,1591.55761,488.83529515885425
개포동,2025-01-01,1042.90576171875,1040.1844482421875,1047.9822998046875,1643.44917,603.2647217578126
개포동,2025-02-01,958.6448364257812,956.8462524414062,960.8560791015625,1848.302187,891.4559345585938
개포동,2025-03-01,1029.9178466796875,1026.4400634765625,1031.4794921875,1787.449125,761.0090615234376
개포동,2025-04-01,1155.704833984375,1154.0947265625,1158.6378173828125,1463.368975,309.2742484375001
개포동,2025-05-01,1268.5,1265.1414794921875,1273.1551513671875,1588.395326,323.25384650781257
개포동,2025-06-01,1263.398193359375,1260.8759765625,1267.289794921875,1667.883046,407.0070694374999
개포동,2025-07-01,1175.05126953125,1174.533935546875,1179.727783203125,1632.842055,458.3081194531251
개포동,2025-08-01,1014.071533203125,1014.01171875,1020.0447998046875,1456.397904,442.3861852499999
개포동,2025-09-01,1076.679443359375,1073.5478515625,1082.4869384765625,1634.041752,560.4939004375001
개포동,2025-10-01,1062.1668701171875,1058.68798828125,1066.9677734375,1654.065972,595.3779837187501
개포동,2025-11-01,1151.4964599609375,1148.1400146484375,1155.6575927734375,1705.957652,557.8176373515626
개포동,2025-12-01,1097.669189453125,1093.227783203125,1102.4168701171875,1506.09334,412.8655567968749
거여동,2024-01-01,1355.8192673515625,1352.131157,1361.1124802421875,1370.743302,18.612145000000055
거여동,2024-02-01,1289.5412375852866,1286.975685827474,1297.2858664915366,1401.303058,114.32737217252588
거여동,2024-03-01,1310.182031061198,1309.4165281315104,1315.589257623698,1442.917854,133.50132586848963
거여동,2024-04-01,1331.356149732422,1327.7425022714845,1335.9688206308595,1473.157825,145.41532272851555
거여동,2024-05-01,1382.4361521927083,1375.9189402786458,1389.9042918411458,1527.547575,151.62863472135427
거여동,2024-06-01,1383.2674974264323,1377.6998704733073,1392.6265062154948,1603.249643,225.54977252669278
거여동,2024-07-01,1328.4400291835937,1324.6265526210937,1337.3101463710937,1566.832797,242.20624437890638
거여동,2024-08-01,1272.1020628938802,1271.7760130891927,1282.5584837923177,1530.407614,258.63160091080726
거여동,2024-09-01,1293.1411717994793,1293.2795995338543,1303.9566014869793,1498.89207,205.61247046614585
거여동,2024-10-01,1180.3605785566406,1180.8439769941406,1189.735944767578,1506.263154,325.4191770058594
거여동,2024-11-01,1221.6311327747396,1218.3327929309896,1228.7690722278646,1581.085986,362.7531930690104
거여동,2024-12-01,1108.136428203776,1102.8321069147134,1115.2989037897134,1591.55761,488.7255030852866
거여동,2025-01-01,1043.2738037109375,1040.5460205078125,1048.39306640625,1643.44917,602.9031494921876
거여동,2025-02-01,958.6077270507812,956.8021240234375,960.8576049804688,1848.302187,891.5000629765625
거여동,2025-03-01,1029.9837646484375,1026.493896484375,1031.5557861328125,1787.449125,760.9552285156251
거여동,2025-04-01,1156.007080078125,1154.3958740234375,1158.9390869140625,1463.368975,308.9731009765626
거여동,2025-05-01,1268.608154296875,1265.2457275390625,1273.271728515625,1588.395326,323.14959846093757
거여동,2025-06-01,1263.4715576171875,1260.9453125,1267.36279296875,1667.883046,406.9377334999999
거여동,2025-07-01,1175.2845458984375,1174.7657470703125,1179.9510498046875,1632.842055,458.0763079296876
거여동,2025-08-01,1014.1058349609375,1014.0466918945312,1020.0936279296875,1456.397904,442.3512121054687
거여동,2025-09-01,1076.8690185546875,1073.7391357421875,1082.6881103515625,1634.041752,560.3026162578126
거여동,2025-10-01,1062.8656005859375,1059.40283203125,1067.6917724609375,1654.065972,594.6631399687501
거여동,2025-11-01,1151.80517578125,1148.443359375,1155.983642578125,1705.957652,557.514292625
거여동,2025-12-01,1097.7337646484375,1093.2818603515625,1102.4959716796875,1506.09334,412.8114796484374
고덕동,2024-01-01,1359.0531540703125,1352.131157,1369.9501267265625,1370.743302,18.612145000000055
고덕동,2024-02-01,1355.110471797526,1348.081663203776,1362.3017559772136,1401.303058,53.221394796223876
고덕동,2024-03-01,1368.4717446028646,1363.8402748763021,1374.7422524153646,1442.917854,79.07757912369789
고덕동,2024-04-01,1388.4416599863282,1385.6294041269532,1396.1649265878907,1473.157825,87.5284208730468
고덕동,2024-05-01,1440.2278595494793,1436.3058624791668,1449.9950714635418,1527.547575,91.24171252083329
고덕동,2024-06-01,1419.0338345032553,1417.0328579407553,1428.7672329407553,1603.249643,186.21678505924478
고덕동,2024-07-01,1381.0286522304687,1379.2907371914062,1391.0628319179687,1566.832797,187.54205980859388
고덕동,2024-08-01,1339.6656818717447,1340.6029377311197,1350.6568928092447,1530.407614,189.80467626888026
고덕동,2024-09-01,1378.3406753802083,1377.8842544817708,1389.9002456927083,1498.89207,121.00781551822934
고덕동,2024-10-01,1260.2574901777343,1259.3928661542968,1268.8581981855468,1506.263154,246.87028784570316
고덕동,2024-11-01,1265.3076057565104,1261.0992317330729,1272.9026985299479,1581.085986,319.98675426692716
고덕동,2024-12-01,1200.273126608724,1195.9744205540364,1208.4211978977864,1591.55761,395.5831894459636
고덕동,2025-01-01,1138.5924072265625,1135.4901123046875,1148.5313720703125,1643.44917,507.9590576953126
고덕동,2025-02-01,1006.0950317382812,1002.5955200195312,1015.4376831054688,1848.302187,845.7066669804688
고덕동,2025-03-01,1156.4228515625,1151.679443359375,1162.3970947265625,1787.449125,635.7696816406251
고덕동,2025-04-01,1254.8868408203125,1251.3619384765625,1263.1478271484375,1463.368975,212.0070365234376
고덕동,2025-05-01,1339.420654296875,1334.13623046875,1348.263671875,1588.395326,254.25909553125007
고덕동,2025-06-01,1323.40625,1319.9599609375,1330.3212890625,1667.883046,347.9230850624999
고덕동,2025-07-01,1255.35791015625,1254.2921142578125,1262.2589111328125,1632.842055,378.5499407421876
고덕동,2025-08-01,1124.0797119140625,1124.1407470703125,1134.421875,1456.397904,332.2571569296874
고덕동,2025-09-01,1233.3707275390625,1231.850830078125,1241.8648681640625,1634.041752,402.1909219218751
고덕동,2025-10-01,1172.989990234375,1169.8223876953125,1179.3692626953125,1654.065972,484.2435843046876
고덕동,2025-11-01,1216.78955078125,1212.784912109375,1223.9779052734375,1705.957652,493.17273989062505
고덕동,2025-12-01,1212.4073486328125,1207.4718017578125,1219.8790283203125,1506.09334,298.6215382421874
고척동,2024-01-01,1359.0668259453125,1352.131157,1369.9506150078125,1370.743302,18.612145000000055
고척동,2024-02-01,1355.0012086953125,1347.9699586953125,1362.225696,1401.303058,53.333099304687494
고척동,2024-03-01,1368.4598834375001,1363.8359820703126,1374.7328326562501,1442.917854,79.0818719296874
고척동,2024-04-01,1388.2422886484376,1385.4378452890626,1395.9649448984376,1473.157825,87.71997971093742
고척동,2024-05-01,1440.164342296875,1436.2430776484375,1449.9335073359375,1527.547575,91.30449735156253
고척동,2024-06-01,1419.0267035625,1417.0221869609375,1428.7651068828125,1603.249643,186.22745603906264
고척동,2024-07-01,1380.8127708828124,1379.073635140625,1390.8471947109374,1566.832797,187.75916185937513
고척동,2024-08-01,1339.618857734375,1340.55318390625,1350.61568390625,1530.407614,189.8544300937499
