scenario,scenario_id,timestamp,value
Baseline_Actual,11,2025-02-01,1372.6202174562168
Baseline_Actual,11,2025-03-01,1400.124896203375
Baseline_Actual,11,2025-04-01,1445.555769272586
Baseline_Actual,11,2025-05-01,1411.8252675167566
Baseline_Actual,11,2025-06-01,1439.3768974059337
Baseline_Actual,11,2025-07-01,1413.610313820045
Baseline_Actual,11,2025-08-01,1424.049776098251
Baseline_Actual,11,2025-09-01,1409.6822751872369
Baseline_Actual,11,2025-10-01,1417.144854480141
Baseline_Actual,11,2025-11-01,1358.8533751457398
Baseline_Actual,11,2025-12-01,1370.0728358433962
Baseline_Actual,12,2024-01-01,1352.1311792462075
Baseline_Actual,12,2024-02-01,1351.832161982059
Baseline_Actual,12,2024-03-01,1298.0849126957157
Baseline_Actual,12,2024-04-01,1341.3936872579218
Baseline_Actual,12,2024-05-01,1433.2307559027079
Baseline_Actual,12,2024-06-01,1423.7348451056778
Baseline_Actual,12,2024-07-01,1439.2102264949335
Baseline_Actual,12,2024-08-01,1456.4576184737678
Baseline_Actual,12,2024-09-01,1420.2540697106758
Baseline_Actual,12,2024-10-01,1335.8812450927958
Baseline_Actual,12,2024-11-01,1336.4109267716099
Baseline_Actual,12,2024-12-01,1358.1508432890373
Baseline_Actual,12,2025-01-01,1304.850307031805
Baseline_Actual,12,2025-02-01,1346.0925964890007
Baseline_Actual,12,2025-03-01,1340.0629299342443
Baseline_Actual,12,2025-04-01,1374.2727057876277
Baseline_Actual,12,2025-05-01,1401.1191092082856
Baseline_Actual,12,2025-06-01,1404.460314997521
Baseline_Actual,12,2025-07-01,1398.0976452107307
Baseline_Actual,12,2025-08-01,1407.682167823572
Baseline_Actual,12,2025-09-01,1383.2157132773095
Baseline_Actual,12,2025-10-01,1407.2716274892136
Baseline_Actual,12,2025-11-01,1307.6933341170245
Baseline_Actual,12,2025-12-01,1310.731276159615
Baseline_Actual,13,2024-01-01,1352.1311792462075
Baseline_Actual,13,2024-02-01,1374.1027289218157
Baseline_Actual,13,2024-03-01,1380.834231342788
Baseline_Actual,13,2024-04-01,1374.3221258148187
Baseline_Actual,13,2024-05-01,1356.5972749568616
Baseline_Actual,13,2024-06-01,1389.3241349177415
Baseline_Actual,13,2024-07-01,1461.046062728282
Baseline_Actual,13,2024-08-01,1453.376318104914
Baseline_Actual,13,2024-09-01,1500.0844606883754
Baseline_Actual,13,2024-10-01,1437.4322200413649
Baseline_Actual,13,2024-11-01,1423.985227683252
Baseline_Actual,13,2024-12-01,1354.525410033495
Baseline_Actual,13,2025-01-01,1372.9619111640573
Baseline_Actual,13,2025-02-01,1367.3754024437635
Baseline_Actual,13,2025-03-01,1385.364800226226
Baseline_Actual,13,2025-04-01,1358.755579077088
Baseline_Actual,13,2025-05-01,1417.1424843503755
Baseline_Actual,13,2025-06-01,1405.2244561202078
Baseline_Actual,13,2025-07-01,1361.0496953949805
Baseline_Actual,13,2025-08-01,1396.7342562790334
Baseline_Actual,13,2025-09-01,1489.2871464367063
Baseline_Actual,13,2025-10-01,1390.745333383577
Baseline_Actual,13,2025-11-01,1290.944642835071
Baseline_Actual,13,2025-12-01,1293.1314825652503
Baseline_Actual,14,2024-01-01,1352.1311792462075
Baseline_Actual,14,2024-02-01,1379.0263772431463
Baseline_Actual,14,2024-03-01,1334.7018280788586
Baseline_Actual,14,2024-04-01,1324.308113067235
Baseline_Actual,14,2024-05-01,1320.2269565273623
Baseline_Actual,14,2024-06-01,1375.0427910452815
Baseline_Actual,14,2024-07-01,1373.9904346189046
Baseline_Actual,14,2024-08-01,1415.7167760542923
Baseline_Actual,14,2024-09-01,1399.3003355822252
Baseline_Actual,14,2024-10-01,1339.4754199107385
Baseline_Actual,14,2024-11-01,1365.046787570397
Baseline_Actual,14,2024-12-01,1332.4349682532677
Baseline_Actual,14,2025-01-01,1339.5105204039305
Baseline_Actual,14,2025-02-01,1309.418732154551
Baseline_Actual,14,2025-03-01,1366.823162208433
Baseline_Actual,14,2025-04-01,1380.635939891029
Baseline_Actual,14,2025-05-01,1382.8125654905525
Baseline_Actual,14,2025-06-01,1407.6392797611509
Baseline_Actual,14,2025-07-01,1383.1994609589183
Baseline_Actual,14,2025-08-01,1390.757296895726
Baseline_Actual,14,2025-09-01,1413.426515899907
Baseline_Actual,14,2025-10-01,1370.4207934656165
Baseline_Actual,14,2025-11-01,1354.3466298285543
Baseline_Actual,14,2025-12-01,1333.5041601252
Baseline_Actual,15,2024-01-01,1352.1311792462075
Baseline_Actual,15,2024-02-01,1386.1431151011207
Baseline_Actual,15,2024-03-01,1382.2995076385653
Baseline_Actual,15,2024-04-01,1407.173803204731
Baseline_Actual,15,2024-05-01,1380.4973813525235
Baseline_Actual,15,2024-06-01,1467.853884268227
Baseline_Actual,15,2024-07-01,1453.869845899529
Baseline_Actual,15,2024-08-01,1437.6984599157026
Baseline_Actual,15,2024-09-01,1437.6508409990279
Baseline_Actual,15,2024-10-01,1374.192544613063
Baseline_Actual,15,2024-11-01,1361.226364115269
Baseline_Actual,15,2024-12-01,1391.1919241440887
Baseline_Actual,15,2025-01-01,1378.4501159307492
Baseline_Actual,15,2025-02-01,1379.5502511635073
Baseline_Actual,15,2025-03-01,1395.721195099322
Baseline_Actual,15,2025-04-01,1392.908133226136
Baseline_Actual,15,2025-05-01,1391.995294676503
Baseline_Actual,15,2025-06-01,1394.5532290099454
Baseline_Actual,15,2025-07-01,1444.7941111429868
Baseline_Actual,15,2025-08-01,1428.0033782735286
Baseline_Actual,15,2025-09-01,1459.9266560832652
Baseline_Actual,15,2025-10-01,1417.8228244563584
Baseline_Actual,15,2025-11-01,1368.9690325526678
Baseline_Actual,15,2025-12-01,1330.4684753490528
Baseline_Actual,16,2024-01-01,1352.1311792462075
Baseline_Actual,16,2024-02-01,1422.6278769392904
Baseline_Actual,16,2024-03-01,1488.755071114935
Baseline_Actual,16,2024-04-01,1389.6479350863813
Baseline_Actual,16,2024-05-01,1444.0236308637054
Baseline_Actual,16,2024-06-01,1429.5065954561055
Baseline_Actual,16,2024-07-01,1497.4224475613473
Baseline_Actual,16,2024-08-01,1486.7952465520043
Baseline_Actual,16,2024-09-01,1460.865641302532
Baseline_Actual,16,2024-10-01,1414.6649369181418
Baseline_Actual,16,2024-11-01,1504.5623882373025
Baseline_Actual,16,2024-12-01,1425.4218461004778
Baseline_Actual,16,2025-01-01,1367.0993387577591
Baseline_Actual,16,2025-02-01,1366.859842788135
Baseline_Actual,16,2025-03-01,1420.6064854341216
Baseline_Actual,16,2025-04-01,1448.323629385247
Baseline_Actual,16,2025-05-01,1485.058552776985
Baseline_Actual,16,2025-06-01,1461.3213645868618
Baseline_Actual,16,2025-07-01,1609.0348490905462
Baseline_Actual,16,2025-08-01,1428.0187841170034
Baseline_Actual,16,2025-09-01,1445.2036357074458
Baseline_Actual,16,2025-10-01,1442.8081116945918
Baseline_Actual,16,2025-11-01,1404.1016353596956
Baseline_Actual,16,2025-12-01,1398.6027650090593
Baseline_Actual,17,2024-01-01,1352.1311792462075
Baseline_Actual,17,2024-02-01,1389.737007760758
Baseline_Actual,17,2024-03-01,1390.874101028885
Baseline_Actual,17,2024-04-01,1400.1650614381488
Baseline_Actual,17,2024-05-01,1424.1857011592394
Baseline_Actual,17,2024-06-01,1447.660759581007
Baseline_Actual,17,2024-07-01,1470.0458404690105
Baseline_Actual,17,2024-08-01,1505.9369365299785
Baseline_Actual,17,2024-09-01,1519.579342325135
Baseline_Actual,17,2024-10-01,1451.4131076423187
Baseline_Actual,17,2024-11-01,1494.8736645622766
Baseline_Actual,17,2024-12-01,1446.4669760066863
Baseline_Actual,17,2025-01-01,1371.081156763577
Baseline_Actual,17,2025-02-01,1379.25522643938
Baseline_Actual,17,2025-03-01,1390.6430792136998
Baseline_Actual,17,2025-04-01,1367.0719129704744
