timestamp,q10,median,q90,mean,std,scenario
2024-07-01,1604.898947959676,1625.1414402148844,1646.5773577919138,1625.7654539471437,17.307032362938067,E4_replay_2022_shock
2024-08-01,1699.2799787223435,1721.5976700844699,1747.8590677841562,1723.039133752609,20.98361189059626,E4_replay_2022_shock
2024-09-01,1699.9674126356076,1730.6781936482619,1760.9893136141545,1732.0414099174222,25.967544507261398,E4_replay_2022_shock
2024-10-01,1672.8871627749036,1704.8949905468114,1731.5466268443624,1703.7701703251028,25.552128302277314,E4_replay_2022_shock
2024-11-01,1725.7365495906479,1759.595849272176,1796.2681050890917,1759.4412125618237,27.731705667266965,E4_replay_2022_shock
2024-12-01,1702.905330813938,1738.0814735187628,1773.1093771059,1736.5443576856717,27.711272664012892,E4_replay_2022_shock
2025-01-01,1728.9834823787016,1769.1462166442698,1807.2808309611312,1769.292518203439,29.346215497159005,E4_replay_2022_shock
2025-02-01,1767.5396580688205,1812.3781957142564,1849.5198823408173,1811.5622119365817,30.762283612031855,E4_replay_2022_shock
2025-03-01,1768.125616891303,1816.5878396366613,1853.9561266790063,1813.203551456248,33.8363822015093,E4_replay_2022_shock
2025-04-01,1782.8677417629974,1833.581583008261,1880.6301959185366,1832.869071285011,37.49371475137068,E4_replay_2022_shock
2025-05-01,1817.5677305605586,1869.3172335520212,1918.2531362768264,1868.8486234492482,37.88417560659073,E4_replay_2022_shock
2025-06-01,1777.5426769072487,1824.6739041617993,1872.151662571127,1826.6794191376089,37.151315318881935,E4_replay_2022_shock
2025-07-01,1794.9864805006378,1841.400930619311,1893.3857917441983,1843.0630880465787,38.36026832555035,E4_replay_2022_shock
2025-08-01,1921.9889725920661,1974.7126065487546,2029.6757391300773,1976.5796832690926,42.51799493856913,E4_replay_2022_shock
2025-09-01,1922.5134097412974,1978.9937485486478,2033.3853140539345,1980.3001139964579,49.18872028738301,E4_replay_2022_shock
2025-10-01,2021.1377836022195,2078.1603246947197,2138.6578591159896,2080.9951747226046,52.05702242415827,E4_replay_2022_shock
2025-11-01,2135.321711666341,2196.7173665995124,2259.5294050047046,2199.189497435871,54.61551253759381,E4_replay_2022_shock
2025-12-01,2115.8653840489283,2186.4151895334617,2247.1806378716633,2183.333342147668,54.426905890212524,E4_replay_2022_shock
2024-01-01,1348.4265202166735,1348.4265213555555,1348.4265219819406,1348.4265213363344,9.977845549618244e-07,E5_replay_2023_2025_recovery
2024-02-01,1316.2360015727022,1345.0479008065572,1369.247696732405,1343.1532208683639,20.59506632052273,E5_replay_2023_2025_recovery
2024-03-01,1280.034416392643,1320.6943882155765,1356.133325183969,1320.9435535942964,30.65558895390032,E5_replay_2023_2025_recovery
2024-04-01,1253.6635605192919,1310.816581151035,1357.2101771659086,1309.1320566060874,40.618277011952806,E5_replay_2023_2025_recovery
