timestamp,ecos__base_rate,ecos__cd_91d_rate,ecos__cpi_housing,ecos__mortgage_rate_new,ecos__unemployment_rate,reb__apt_jeonse_avg_price,reb__apt_jeonse_supply_demand,reb__apt_monthly_rent_supply_demand,reb__apt_sale_avg_price,reb__apt_sale_index,reb__apt_sale_supply_demand,policy__dsr_regime,policy__dti_regime,policy__ltv_regime,policy__real_estate_policy_regime,policy__capital_gains_tax_regime,policy__adjustment_target_area_regime,policy__comprehensive_real_estate_tax_regime,policy__acquisition_tax_regime,policy__speculative_overheated_district_regime,policy__speculative_zone_regime
2016-04-01,0.0,-0.019999999999999796,0.04800000000000182,-0.040000000000000036,-0.20000000000000018,10.513160599999992,-0.3130591000000038,93.33631485,43.23765430000003,0.3357780499999876,-0.5366726299999982,0,-1,-1,-1,-1,0,-1,-1,-1,-1
2016-05-01,0.0,-0.030000000000000027,-0.2510000000000048,-0.040000000000000036,-0.20000000000000018,3.1309094000000073,0.7155635000000018,93.29159213,7.372042999999962,0.7087864700000068,0.5366726299999982,0,-1,-1,-1,-1,0,-1,-1,-1,-1
2016-06-01,-0.25,-0.15000000000000013,0.14499999999999602,-0.1200000000000001,0.050000000000000266,13.305993099999966,0.5366726999999969,93.24686941,-12.733157600000027,1.0276866800000022,1.520572450000003,0,-1,-1,-1,-1,0,-1,-1,-1,-1
2016-07-01,0.0,-0.06999999999999984,-1.721589999999991,-0.10999999999999988,-0.050000000000000266,-0.6933125999999561,0.08944540000000245,92.93381038,-19.45380489999991,1.3916857699999952,1.207513419999998,0,-1,-1,-1,-1,0,-1,-1,-1,-1
2016-08-01,0.0,-0.010000000000000009,0.12599999999999056,0.040000000000000036,0.20000000000000018,3.7636853999999857,0.08944540000000245,90.6529517,29.656657899999914,1.2696316700000096,2.593917689999998,0,-1,-1,-1,-1,0,-1,-1,-1,-1
2016-09-01,0.0,-0.010000000000000009,0.04800000000000182,0.09999999999999964,-0.04999999999999982,6.303349400000002,-0.7409444999999977,89.98234775,5.115264300000035,1.1905495599999938,2.190544900000006,0,-1,-1,-1,-1,0,-1,-1,-1,-1
2016-10-01,0.0,0.010000000000000009,1.8025200000000077,0.0900000000000003,-0.15000000000000036,12.771096700000044,-0.17652250000000436,91.26213592,-3.863869099999988,1.1917582100000033,1.8534863000000001,0,-1,-1,-1,-1,0,-1,-1,-1,-1
2016-11-01,0.0,0.06999999999999984,0.5519999999999925,0.1499999999999999,-0.14999999999999947,2.6569738999999117,-0.3530449999999945,91.43865843,-39.39710439999999,0.21591773000000103,-0.9708738000000068,0,-1,-1,1,-1,1,-1,-1,-1,-1
2016-12-01,0.0,0.1200000000000001,-0.958999999999989,0.08999999999999986,-0.050000000000000266,16.250275999999985,-2.1182701000000037,91.8799647,17.529474599999958,-0.5483342500000106,-1.0591350999999918,0,-1,-1,1,-1,1,-1,-1,-1,-1
2017-01-01,0.0,-0.040000000000000036,0.2909999999999968,0.03000000000000025,0.25,-8.647117899999898,-3.971756400000004,92.25507502,27.80046720000007,-0.26859146999998984,-3.1112091000000106,0,-1,1,1,1,1,-1,-1,1,1
2017-02-01,0.0,-0.010000000000000009,0.5519999999999925,0.029999999999999805,0.7330000000000012,-15.54163440000002,-0.17652249999999015,92.36540159,15.647063799999955,0.021741019999993227,-0.11032659999999339,0,-1,-1,1,-1,1,-1,-1,-1,-1
2017-03-01,0.0,-0.010000000000000009,0.32900000000000773,0.020000000000000018,-0.5500000000000003,-9.787087300000053,-0.7943513000000024,93.77758164,6.017361599999958,0.7006233000000037,1.0150043999999951,0,-1,-1,1,-1,1,-1,-1,-1,-1
2017-04-01,0.0,-0.050000000000000044,0.0870000000000033,0.0,0.1499999999999999,7.082133200000044,0.04413060000000257,94.25287356,35.963907199999994,0.2472415699999999,-2.2285966299999984,0,-1,-1,1,-1,1,-1,-1,-1,-1
2017-05-01,0.0,-0.040000000000000036,0.33899999999999864,0.04999999999999982,-0.4500000000000002,8.427823799999942,-0.20746460000000866,95.12522361,34.87676810000005,1.4311754299999961,3.821903430000006,0,-1,-1,1,-1,1,-1,-1,-1,-1
2017-06-01,0.0,-0.010000000000000009,0.08699999999998909,-0.03999999999999959,0.20000000000000018,10.39113359999999,1.0534706000000114,93.98931434,-63.32307249999997,1.902381130000009,7.197342499999991,0,-1,-1,1,-1,1,-1,-1,-1,-1
2017-07-01,0.0,0.010000000000000009,0.0,0.05999999999999961,-0.25,7.808764100000076,-0.6183746000000099,93.23607427,43.56151919999991,2.456970059999989,1.192579500000008,0,-1,-1,1,-1,1,-1,-1,-1,-1
2017-08-01,0.0,0.0,0.12600000000000477,0.0,0.2999999999999998,4.856956299999979,-6.052874099999997,91.65194346,-62.977585899999895,0.3205904699999991,-7.335391200000004,0,1,1,1,1,1,-1,-1,1,1
