lag,dependent,regressor,coef
1,policy__dsr_regime,ecos__unemployment_rate,0.004892894803372759
1,policy__dsr_regime,reb__apt_jeonse_avg_price,-1.9395726832984254e-05
1,policy__dsr_regime,reb__apt_jeonse_supply_demand,-0.0008718783297942744
1,policy__dsr_regime,reb__apt_monthly_rent_supply_demand,-0.00012172962957812672
1,policy__dsr_regime,reb__apt_sale_avg_price,-6.111703344378397e-05
1,policy__dsr_regime,reb__apt_sale_index,0.0019110914039645998
1,policy__dsr_regime,reb__apt_sale_supply_demand,0.0013521090731976495
1,policy__dsr_regime,policy__dsr_regime,0.8463786043332083
1,policy__dsr_regime,policy__dti_regime,0.04767745444203669
1,policy__dsr_regime,policy__ltv_regime,-0.04477488813344204
1,policy__dsr_regime,policy__real_estate_policy_regime,-0.005021577519390142
1,policy__dsr_regime,policy__capital_gains_tax_regime,0.05096087813321806
1,policy__dsr_regime,policy__adjustment_target_area_regime,0.028916381652667147
1,policy__dsr_regime,policy__comprehensive_real_estate_tax_regime,-0.0008029121083334399
1,policy__dsr_regime,policy__acquisition_tax_regime,-0.002080307744012724
1,policy__dsr_regime,policy__speculative_overheated_district_regime,0.0005409136122149184
1,policy__dsr_regime,policy__speculative_zone_regime,0.0005409136122146276
1,policy__dti_regime,ecos__base_rate,0.0074445321909602305
1,policy__dti_regime,ecos__cd_91d_rate,-0.04463796418576896
1,policy__dti_regime,ecos__cpi_housing,0.035172482922036334
1,policy__dti_regime,ecos__mortgage_rate_new,0.06727978402041772
1,policy__dti_regime,ecos__unemployment_rate,-0.04976475554838216
1,policy__dti_regime,reb__apt_jeonse_avg_price,0.00022508954760231317
1,policy__dti_regime,reb__apt_jeonse_supply_demand,-0.008471027492253026
1,policy__dti_regime,reb__apt_monthly_rent_supply_demand,-0.0035216524262597945
1,policy__dti_regime,reb__apt_sale_avg_price,-0.0003540095692960006
1,policy__dti_regime,reb__apt_sale_index,0.011354129176329305
1,policy__dti_regime,reb__apt_sale_supply_demand,0.005183157320881287
1,policy__dti_regime,policy__dsr_regime,-0.0508995142080547
1,policy__dti_regime,policy__dti_regime,0.8777774446668953
1,policy__dti_regime,policy__ltv_regime,-0.013205450933889716
1,policy__dti_regime,policy__real_estate_policy_regime,0.06845241670627775
1,policy__dti_regime,policy__capital_gains_tax_regime,-0.005966932753291408
1,policy__dti_regime,policy__adjustment_target_area_regime,-0.02810248573593929
1,policy__dti_regime,policy__comprehensive_real_estate_tax_regime,0.016297454493596483
1,policy__dti_regime,policy__acquisition_tax_regime,0.08306684568945993
1,policy__dti_regime,policy__speculative_overheated_district_regime,0.01694219210101353
1,policy__dti_regime,policy__speculative_zone_regime,0.016942192101012523
1,policy__ltv_regime,ecos__base_rate,0.48974999760806304
1,policy__ltv_regime,ecos__cd_91d_rate,-0.09715154686643944
1,policy__ltv_regime,ecos__cpi_housing,-0.011559515002552857
