lag,dependent,regressor,coef
1,policy__comprehensive_real_estate_tax_regime,ecos__unemployment_rate,0.022753857281683033
1,policy__comprehensive_real_estate_tax_regime,reb__apt_jeonse_avg_price,-0.0005964302756320223
1,policy__comprehensive_real_estate_tax_regime,reb__apt_jeonse_supply_demand,0.0030753621814032586
1,policy__comprehensive_real_estate_tax_regime,reb__apt_monthly_rent_supply_demand,0.0006748762878678983
1,policy__comprehensive_real_estate_tax_regime,reb__apt_sale_avg_price,-1.876248428845581e-05
1,policy__comprehensive_real_estate_tax_regime,reb__apt_sale_index,0.01187056246176289
1,policy__comprehensive_real_estate_tax_regime,reb__apt_sale_supply_demand,0.002892664832304225
1,policy__comprehensive_real_estate_tax_regime,policy__dsr_regime,0.20877723285949218
1,policy__comprehensive_real_estate_tax_regime,policy__dti_regime,-0.07341254558859474
1,policy__comprehensive_real_estate_tax_regime,policy__ltv_regime,0.07953622433138463
1,policy__comprehensive_real_estate_tax_regime,policy__real_estate_policy_regime,0.00805761592589365
1,policy__comprehensive_real_estate_tax_regime,policy__capital_gains_tax_regime,0.01027960188372125
1,policy__comprehensive_real_estate_tax_regime,policy__adjustment_target_area_regime,-0.05308294674763926
1,policy__comprehensive_real_estate_tax_regime,policy__comprehensive_real_estate_tax_regime,0.8777034005887178
1,policy__comprehensive_real_estate_tax_regime,policy__acquisition_tax_regime,-0.01454446876051069
1,policy__comprehensive_real_estate_tax_regime,policy__speculative_overheated_district_regime,-0.00633958475792098
1,policy__comprehensive_real_estate_tax_regime,policy__speculative_zone_regime,-0.00633958475792048
1,policy__acquisition_tax_regime,ecos__base_rate,0.18639342576112353
1,policy__acquisition_tax_regime,ecos__cd_91d_rate,-0.35149275060865426
1,policy__acquisition_tax_regime,ecos__cpi_housing,0.0008473526191678367
1,policy__acquisition_tax_regime,ecos__mortgage_rate_new,0.4501710616536354
1,policy__acquisition_tax_regime,ecos__unemployment_rate,-0.07162109727478745
1,policy__acquisition_tax_regime,reb__apt_jeonse_avg_price,-0.0010283573187298085
1,policy__acquisition_tax_regime,reb__apt_jeonse_supply_demand,0.0023407776582792957
1,policy__acquisition_tax_regime,reb__apt_monthly_rent_supply_demand,0.0012648202869681047
1,policy__acquisition_tax_regime,reb__apt_sale_avg_price,0.00011441559481158715
1,policy__acquisition_tax_regime,reb__apt_sale_index,0.004154167569874866
1,policy__acquisition_tax_regime,reb__apt_sale_supply_demand,0.006432712435364667
1,policy__acquisition_tax_regime,policy__dsr_regime,-0.04747505290605198
1,policy__acquisition_tax_regime,policy__dti_regime,0.013052402603637672
1,policy__acquisition_tax_regime,policy__ltv_regime,0.002803083031185031
1,policy__acquisition_tax_regime,policy__real_estate_policy_regime,0.010695670730957386
1,policy__acquisition_tax_regime,policy__capital_gains_tax_regime,-0.023463724475307802
1,policy__acquisition_tax_regime,policy__adjustment_target_area_regime,-0.04005284521078514
1,policy__acquisition_tax_regime,policy__comprehensive_real_estate_tax_regime,0.06566851522171485
1,policy__acquisition_tax_regime,policy__acquisition_tax_regime,0.9330146634902178
1,policy__acquisition_tax_regime,policy__speculative_overheated_district_regime,0.010158820014590932
1,policy__acquisition_tax_regime,policy__speculative_zone_regime,0.010158820014590357
1,policy__speculative_overheated_district_regime,ecos__base_rate,0.02562848341278048
1,policy__speculative_overheated_district_regime,ecos__cd_91d_rate,0.32465231008567436
1,policy__speculative_overheated_district_regime,ecos__cpi_housing,-0.04668821667343937
1,policy__speculative_overheated_district_regime,ecos__mortgage_rate_new,-0.03155804827475707
1,policy__speculative_overheated_district_regime,ecos__unemployment_rate,-0.0761284298008793
1,policy__speculative_overheated_district_regime,reb__apt_jeonse_avg_price,0.0016061469622599537
1,policy__speculative_overheated_district_regime,reb__apt_jeonse_supply_demand,-0.007505482327881192
1,policy__speculative_overheated_district_regime,reb__apt_monthly_rent_supply_demand,-0.0019699132848998435
1,policy__speculative_overheated_district_regime,reb__apt_sale_avg_price,-7.469478668190553e-06
1,policy__speculative_overheated_district_regime,reb__apt_sale_index,0.03745624855532419
1,policy__speculative_overheated_district_regime,reb__apt_sale_supply_demand,-0.00421994301350705
1,policy__speculative_overheated_district_regime,policy__dsr_regime,-0.09407075498882206
1,policy__speculative_overheated_district_regime,policy__dti_regime,0.11932116173136019
1,policy__speculative_overheated_district_regime,policy__ltv_regime,-0.08807110584678278
1,policy__speculative_overheated_district_regime,policy__real_estate_policy_regime,0.07979358364801725
1,policy__speculative_overheated_district_regime,policy__capital_gains_tax_regime,-0.07642760150863762
1,policy__speculative_overheated_district_regime,policy__adjustment_target_area_regime,0.060807258447351235
1,policy__speculative_overheated_district_regime,policy__comprehensive_real_estate_tax_regime,0.07626643705607963
1,policy__speculative_overheated_district_regime,policy__acquisition_tax_regime,0.016020324424398994
1,policy__speculative_overheated_district_regime,policy__speculative_overheated_district_regime,0.43877655961073075
1,policy__speculative_overheated_district_regime,policy__speculative_zone_regime,0.3510212476885849
1,policy__speculative_zone_regime,ecos__base_rate,0.025628483412780196
1,policy__speculative_zone_regime,ecos__cd_91d_rate,0.3246523100856734
1,policy__speculative_zone_regime,ecos__cpi_housing,-0.04668821667343939
1,policy__speculative_zone_regime,ecos__mortgage_rate_new,-0.031558048274757076
1,policy__speculative_zone_regime,ecos__unemployment_rate,-0.07612842980087907
1,policy__speculative_zone_regime,reb__apt_jeonse_avg_price,0.0016061469622599127
1,policy__speculative_zone_regime,reb__apt_jeonse_supply_demand,-0.007505482327881232
1,policy__speculative_zone_regime,reb__apt_monthly_rent_supply_demand,-0.0019699132848998604
1,policy__speculative_zone_regime,reb__apt_sale_avg_price,-7.469478668206513e-06
1,policy__speculative_zone_regime,reb__apt_sale_index,0.03745624855532423
1,policy__speculative_zone_regime,reb__apt_sale_supply_demand,-0.004219943013507042
1,policy__speculative_zone_regime,policy__dsr_regime,-0.09407075498882252
1,policy__speculative_zone_regime,policy__dti_regime,0.11932116173136034
1,policy__speculative_zone_regime,policy__ltv_regime,-0.08807110584678282
1,policy__speculative_zone_regime,policy__real_estate_policy_regime,0.07979358364801724
1,policy__speculative_zone_regime,policy__capital_gains_tax_regime,-0.07642760150863753
1,policy__speculative_zone_regime,policy__adjustment_target_area_regime,0.06080725844735119
1,policy__speculative_zone_regime,policy__comprehensive_real_estate_tax_regime,0.07626643705607974
1,policy__speculative_zone_regime,policy__acquisition_tax_regime,0.016020324424399098
1,policy__speculative_zone_regime,policy__speculative_overheated_district_regime,0.3510212476885848
1,policy__speculative_zone_regime,policy__speculative_zone_regime,0.43877655961073114
